EventType,TimeStart,TimeEnd,Duration,EventName
DRIVER,1747259035260292609,1747259035260297651,5042,cuLaunchKernel
CONCURRENT_KERNEL,1747259035260804906,1747259035260809833,4927,vector_fft_c2r
DRIVER,1747259035260298157,1747259035260303603,5446,cuLaunchKernel
CONCURRENT_KERNEL,1747259035260810601,1747259035260816905,6304,regular_fft
DRIVER,1747259035260304433,1747259035260309435,5002,cuLaunchKernel
CONCURRENT_KERNEL,1747259035260817642,1747259035260822410,4768,vector_fft_c2r
DRIVER,1747259035260309781,1747259035260314530,4749,cuLaunchKernel
CONCURRENT_KERNEL,1747259035260823177,1747259035260828105,4928,updateVelocity_k
RUNTIME,1747259035260315279,1747259035260321040,5761,cudaLaunchKernel_v7000
RUNTIME,1747259035260321423,1747259035260321611,188,cudaGetLastError_v3020
RUNTIME,1747259035260322166,1747259035260336058,13892,cudaGraphicsMapResources_v3020
RUNTIME,1747259035260336366,1747259035260336478,112,cudaGetLastError_v3020
RUNTIME,1747259035260336859,1747259035260339469,2610,cudaGraphicsResourceGetMappedPointer_v3020
RUNTIME,1747259035260339762,1747259035260339863,101,cudaGetLastError_v3020
CONCURRENT_KERNEL,1747259035276764950,1747259035276783702,18752,advectParticles_k
RUNTIME,1747259035260340430,1747259035260346371,5941,cudaLaunchKernel_v7000
RUNTIME,1747259035260346758,1747259035260346866,108,cudaGetLastError_v3020
RUNTIME,1747259035260347259,1747259035260357135,9876,cudaGraphicsUnmapResources_v3020
RUNTIME,1747259035260357465,1747259035260357581,116,cudaGetLastError_v3020
CONCURRENT_KERNEL,1747259035277411900,1747259035277413820,1920,addForces_k
RUNTIME,1747259035276813582,1747259035276847116,33534,cudaLaunchKernel_v7000
RUNTIME,1747259035276847695,1747259035276848069,374,cudaGetLastError_v3020
CONCURRENT_KERNEL,1747259035277414557,1747259035277416413,1856,addForces_k
RUNTIME,1747259035276850804,1747259035276857827,7023,cudaLaunchKernel_v7000
RUNTIME,1747259035276858115,1747259035276858255,140,cudaGetLastError_v3020
RUNTIME,1747259035276862585,1747259035276885533,22948,cudaMemcpy2DToArray_v3020
CONCURRENT_KERNEL,1747259035277428509,1747259035277436220,7711,advectVelocity_k
RUNTIME,1747259035276886439,1747259035276892445,6006,cudaLaunchKernel_v7000
RUNTIME,1747259035276892897,1747259035276893017,120,cudaGetLastError_v3020
CONCURRENT_KERNEL,1747259035277437053,1747259035277442108,5055,vector_fft_r2c
DRIVER,1747259035276896044,1747259035276902784,6740,cuLaunchKernel
CONCURRENT_KERNEL,1747259035277442909,1747259035277449469,6560,regular_fft
DRIVER,1747259035276903880,1747259035276909752,5872,cuLaunchKernel
CONCURRENT_KERNEL,1747259035277450237,1747259035277454909,4672,vector_fft_r2c
DRIVER,1747259035276910714,1747259035276915801,5087,cuLaunchKernel
CONCURRENT_KERNEL,1747259035277455709,1747259035277462045,6336,regular_fft
DRIVER,1747259035276916208,1747259035276921297,5089,cuLaunchKernel
CONCURRENT_KERNEL,1747259035277462909,1747259035277470013,7104,diffuseProject_k
RUNTIME,1747259035276922464,1747259035276927722,5258,cudaLaunchKernel_v7000
RUNTIME,1747259035276928120,1747259035276928243,123,cudaGetLastError_v3020
CONCURRENT_KERNEL,1747259035277470813,1747259035277477341,6528,regular_fft
DRIVER,1747259035276929356,1747259035276934548,5192,cuLaunchKernel
CONCURRENT_KERNEL,1747259035277478173,1747259035277483069,4896,vector_fft_c2r
DRIVER,1747259035276935065,1747259035276940421,5356,cuLaunchKernel
CONCURRENT_KERNEL,1747259035277483869,1747259035277490173,6304,regular_fft
DRIVER,1747259035276941108,1747259035276946000,4892,cuLaunchKernel
CONCURRENT_KERNEL,1747259035277490909,1747259035277495549,4640,vector_fft_c2r
DRIVER,1747259035276946345,1747259035276951649,5304,cuLaunchKernel
CONCURRENT_KERNEL,1747259035277496414,1747259035277501309,4895,updateVelocity_k
RUNTIME,1747259035276952417,1747259035276958136,5719,cudaLaunchKernel_v7000
RUNTIME,1747259035276958547,1747259035276958657,110,cudaGetLastError_v3020
RUNTIME,1747259035276959217,1747259035276972536,13319,cudaGraphicsMapResources_v3020
RUNTIME,1747259035276972894,1747259035276973012,118,cudaGetLastError_v3020
RUNTIME,1747259035276973351,1747259035276975571,2220,cudaGraphicsResourceGetMappedPointer_v3020
RUNTIME,1747259035276975863,1747259035276975975,112,cudaGetLastError_v3020
CONCURRENT_KERNEL,1747259035293488138,1747259035293507562,19424,advectParticles_k
RUNTIME,1747259035276976532,1747259035276982305,5773,cudaLaunchKernel_v7000
RUNTIME,1747259035276982681,1747259035276982788,107,cudaGetLastError_v3020
RUNTIME,1747259035276983156,1747259035276992134,8978,cudaGraphicsUnmapResources_v3020
RUNTIME,1747259035276992423,1747259035276992538,115,cudaGetLastError_v3020
CONCURRENT_KERNEL,1747259035294131569,1747259035294133489,1920,addForces_k
RUNTIME,1747259035293511832,1747259035293544244,32412,cudaLaunchKernel_v7000
RUNTIME,1747259035293545095,1747259035293545478,383,cudaGetLastError_v3020
CONCURRENT_KERNEL,1747259035294134353,1747259035294136209,1856,addForces_k
RUNTIME,1747259035293548326,1747259035293556468,8142,cudaLaunchKernel_v7000
RUNTIME,1747259035293556754,1747259035293556892,138,cudaGetLastError_v3020
RUNTIME,1747259035293561101,1747259035293586341,25240,cudaMemcpy2DToArray_v3020
CONCURRENT_KERNEL,1747259035294149137,1747259035294157009,7872,advectVelocity_k
RUNTIME,1747259035293587154,1747259035293593695,6541,cudaLaunchKernel_v7000
RUNTIME,1747259035293594159,1747259035293594302,143,cudaGetLastError_v3020
CONCURRENT_KERNEL,1747259035294157745,1747259035294162897,5152,vector_fft_r2c
DRIVER,1747259035293598572,1747259035293605931,7359,cuLaunchKernel
CONCURRENT_KERNEL,1747259035294163729,1747259035294170289,6560,regular_fft
DRIVER,1747259035293607223,1747259035293613076,5853,cuLaunchKernel
CONCURRENT_KERNEL,1747259035294171121,1747259035294175921,4800,vector_fft_r2c
DRIVER,1747259035293614103,1747259035293619439,5336,cuLaunchKernel
CONCURRENT_KERNEL,1747259035294176657,1747259035294183057,6400,regular_fft
DRIVER,1747259035293619869,1747259035293625015,5146,cuLaunchKernel
CONCURRENT_KERNEL,1747259035294183857,1747259035294191249,7392,diffuseProject_k
RUNTIME,1747259035293626059,1747259035293631537,5478,cudaLaunchKernel_v7000
RUNTIME,1747259035293631904,1747259035293632040,136,cudaGetLastError_v3020
CONCURRENT_KERNEL,1747259035294192081,1747259035294198673,6592,regular_fft
DRIVER,1747259035293633108,1747259035293638281,5173,cuLaunchKernel
CONCURRENT_KERNEL,1747259035294199474,1747259035294204434,4960,vector_fft_c2r
DRIVER,1747259035293638856,1747259035293644397,5541,cuLaunchKernel
CONCURRENT_KERNEL,1747259035294205201,1747259035294211506,6305,regular_fft
DRIVER,1747259035293645123,1747259035293650111,4988,cuLaunchKernel
CONCURRENT_KERNEL,1747259035294212242,1747259035294216978,4736,vector_fft_c2r
DRIVER,1747259035293650456,1747259035293655302,4846,cuLaunchKernel
CONCURRENT_KERNEL,1747259035294217778,1747259035294222674,4896,updateVelocity_k
RUNTIME,1747259035293656103,1747259035293661644,5541,cudaLaunchKernel_v7000
RUNTIME,1747259035293662041,1747259035293662154,113,cudaGetLastError_v3020
RUNTIME,1747259035293662813,1747259035293678293,15480,cudaGraphicsMapResources_v3020
RUNTIME,1747259035293678617,1747259035293678734,117,cudaGetLastError_v3020
RUNTIME,1747259035293679167,1747259035293681474,2307,cudaGraphicsResourceGetMappedPointer_v3020
RUNTIME,1747259035293681706,1747259035293681821,115,cudaGetLastError_v3020
CONCURRENT_KERNEL,1747259035310048924,1747259035310067997,19073,advectParticles_k
RUNTIME,1747259035293682461,1747259035293688466,6005,cudaLaunchKernel_v7000
RUNTIME,1747259035293688811,1747259035293688922,111,cudaGetLastError_v3020
RUNTIME,1747259035293689316,1747259035293698886,9570,cudaGraphicsUnmapResources_v3020
RUNTIME,1747259035293699165,1747259035293699281,116,cudaGetLastError_v3020
CONCURRENT_KERNEL,1747259035310692259,1747259035310694147,1888,addForces_k
RUNTIME,1747259035310082098,1747259035310117754,35656,cudaLaunchKernel_v7000
RUNTIME,1747259035310118661,1747259035310119036,375,cudaGetLastError_v3020
CONCURRENT_KERNEL,1747259035310696867,1747259035310698755,1888,addForces_k
RUNTIME,1747259035310122194,1747259035310129771,7577,cudaLaunchKernel_v7000
RUNTIME,1747259035310130073,1747259035310130210,137,cudaGetLastError_v3020
RUNTIME,1747259035310134895,1747259035310161266,26371,cudaMemcpy2DToArray_v3020
CONCURRENT_KERNEL,1747259035310710788,1747259035310718596,7808,advectVelocity_k
RUNTIME,1747259035310162221,1747259035310168797,6576,cudaLaunchKernel_v7000
RUNTIME,1747259035310169193,1747259035310169312,119,cudaGetLastError_v3020
CONCURRENT_KERNEL,1747259035310719460,1747259035310724452,4992,vector_fft_r2c
DRIVER,1747259035310174088,1747259035310181592,7504,cuLaunchKernel
CONCURRENT_KERNEL,1747259035310725252,1747259035310731844,6592,regular_fft
DRIVER,1747259035310182896,1747259035310189031,6135,cuLaunchKernel
CONCURRENT_KERNEL,1747259035310732644,1747259035310737380,4736,vector_fft_r2c
DRIVER,1747259035310189928,1747259035310195196,5268,cuLaunchKernel
CONCURRENT_KERNEL,1747259035310738180,1747259035310744548,6368,regular_fft
DRIVER,1747259035310195569,1747259035310200620,5051,cuLaunchKernel
CONCURRENT_KERNEL,1747259035310745380,1747259035310752420,7040,diffuseProject_k
RUNTIME,1747259035310201673,1747259035310207708,6035,cudaLaunchKernel_v7000
RUNTIME,1747259035310208058,1747259035310208180,122,cudaGetLastError_v3020
CONCURRENT_KERNEL,1747259035310753188,1747259035310759716,6528,regular_fft
DRIVER,1747259035310209482,1747259035310215236,5754,cuLaunchKernel
CONCURRENT_KERNEL,1747259035310760516,1747259035310765508,4992,vector_fft_c2r
DRIVER,1747259035310215808,1747259035310221816,6008,cuLaunchKernel
CONCURRENT_KERNEL,1747259035310766244,1747259035310772516,6272,regular_fft
DRIVER,1747259035310222566,1747259035310227595,5029,cuLaunchKernel
CONCURRENT_KERNEL,1747259035310773284,1747259035310778020,4736,vector_fft_c2r
DRIVER,1747259035310227925,1747259035310232808,4883,cuLaunchKernel
CONCURRENT_KERNEL,1747259035310778788,1747259035310783589,4801,updateVelocity_k
RUNTIME,1747259035310233732,1747259035310239637,5905,cudaLaunchKernel_v7000
RUNTIME,1747259035310239983,1747259035310240095,112,cudaGetLastError_v3020
RUNTIME,1747259035310240808,1747259035310268212,27404,cudaGraphicsMapResources_v3020
RUNTIME,1747259035310268538,1747259035310268661,123,cudaGetLastError_v3020
RUNTIME,1747259035310269080,1747259035310271912,2832,cudaGraphicsResourceGetMappedPointer_v3020
RUNTIME,1747259035310272136,1747259035310272247,111,cudaGetLastError_v3020
CONCURRENT_KERNEL,1747259035326734576,1747259035326753488,18912,advectParticles_k
RUNTIME,1747259035310272990,1747259035310279256,6266,cudaLaunchKernel_v7000
RUNTIME,1747259035310279614,1747259035310279724,110,cudaGetLastError_v3020
RUNTIME,1747259035310280122,1747259035310290008,9886,cudaGraphicsUnmapResources_v3020
RUNTIME,1747259035310290281,1747259035310290398,117,cudaGetLastError_v3020
CONCURRENT_KERNEL,1747259035326758641,1747259035326760689,2048,addForces_k
RUNTIME,1747259035326709600,1747259035326736557,26957,cudaLaunchKernel_v7000
RUNTIME,1747259035326737228,1747259035326737521,293,cudaGetLastError_v3020
CONCURRENT_KERNEL,1747259035326761585,1747259035326763089,1504,addForces_k
RUNTIME,1747259035326740280,1747259035326747082,6802,cudaLaunchKernel_v7000
RUNTIME,1747259035326747371,1747259035326747493,122,cudaGetLastError_v3020
CONCURRENT_KERNEL,1747259035326766385,1747259035326767761,1376,addForces_k
RUNTIME,1747259035326749906,1747259035326755220,5314,cudaLaunchKernel_v7000
RUNTIME,1747259035326755464,1747259035326755615,151,cudaGetLastError_v3020
RUNTIME,1747259035326759955,1747259035326785418,25463,cudaMemcpy2DToArray_v3020
CONCURRENT_KERNEL,1747259035327405976,1747259035327414072,8096,advectVelocity_k
RUNTIME,1747259035326786226,1747259035326792457,6231,cudaLaunchKernel_v7000
RUNTIME,1747259035326792811,1747259035326792926,115,cudaGetLastError_v3020
CONCURRENT_KERNEL,1747259035327414840,1747259035327419896,5056,vector_fft_r2c
DRIVER,1747259035326796521,1747259035326803104,6583,cuLaunchKernel
CONCURRENT_KERNEL,1747259035327420696,1747259035327427224,6528,regular_fft
DRIVER,1747259035326804123,1747259035326809786,5663,cuLaunchKernel
CONCURRENT_KERNEL,1747259035327428024,1747259035327432792,4768,vector_fft_r2c
DRIVER,1747259035326810737,1747259035326816174,5437,cuLaunchKernel
CONCURRENT_KERNEL,1747259035327433624,1747259035327439960,6336,regular_fft
DRIVER,1747259035326816620,1747259035326821796,5176,cuLaunchKernel
CONCURRENT_KERNEL,1747259035327440824,1747259035327447832,7008,diffuseProject_k
RUNTIME,1747259035326822746,1747259035326828491,5745,cudaLaunchKernel_v7000
RUNTIME,1747259035326828762,1747259035326828885,123,cudaGetLastError_v3020
CONCURRENT_KERNEL,1747259035327448568,1747259035327455096,6528,regular_fft
DRIVER,1747259035326829882,1747259035326835149,5267,cuLaunchKernel
CONCURRENT_KERNEL,1747259035327455928,1747259035327460824,4896,vector_fft_c2r
DRIVER,1747259035326835668,1747259035326852922,17254,cuLaunchKernel
CONCURRENT_KERNEL,1747259035327461624,1747259035327467896,6272,regular_fft
DRIVER,1747259035326853756,1747259035326859013,5257,cuLaunchKernel
CONCURRENT_KERNEL,1747259035327468664,1747259035327473336,4672,vector_fft_c2r
DRIVER,1747259035326859371,1747259035326874266,14895,cuLaunchKernel
CONCURRENT_KERNEL,1747259035327474201,1747259035327479032,4831,updateVelocity_k
RUNTIME,1747259035326875101,1747259035326880895,5794,cudaLaunchKernel_v7000
RUNTIME,1747259035326881237,1747259035326881354,117,cudaGetLastError_v3020
RUNTIME,1747259035326882014,1747259035326896812,14798,cudaGraphicsMapResources_v3020
RUNTIME,1747259035326897159,1747259035326897271,112,cudaGetLastError_v3020
RUNTIME,1747259035326897701,1747259035326900234,2533,cudaGraphicsResourceGetMappedPointer_v3020
RUNTIME,1747259035326900463,1747259035326900578,115,cudaGetLastError_v3020
CONCURRENT_KERNEL,1747259035343374308,1747259035343393156,18848,advectParticles_k
RUNTIME,1747259035326901104,1747259035326906990,5886,cudaLaunchKernel_v7000
RUNTIME,1747259035326907337,1747259035326907448,111,cudaGetLastError_v3020
RUNTIME,1747259035326907811,1747259035326917428,9617,cudaGraphicsUnmapResources_v3020
RUNTIME,1747259035326917696,1747259035326917806,110,cudaGetLastError_v3020
CONCURRENT_KERNEL,1747259035343398084,1747259035343399940,1856,addForces_k
RUNTIME,1747259035343350341,1747259035343381174,30833,cudaLaunchKernel_v7000
RUNTIME,1747259035343381868,1747259035343382076,208,cudaGetLastError_v3020
CONCURRENT_KERNEL,1747259035343400740,1747259035343402244,1504,addForces_k
RUNTIME,1747259035343385090,1747259035343398716,13626,cudaLaunchKernel_v7000
RUNTIME,1747259035343399031,1747259035343399196,165,cudaGetLastError_v3020
RUNTIME,1747259035343403540,1747259035343430332,26792,cudaMemcpy2DToArray_v3020
CONCURRENT_KERNEL,1747259035344036011,1747259035344044235,8224,advectVelocity_k
RUNTIME,1747259035343431076,1747259035343437453,6377,cudaLaunchKernel_v7000
RUNTIME,1747259035343437868,1747259035343438039,171,cudaGetLastError_v3020
CONCURRENT_KERNEL,1747259035344044971,1747259035344050027,5056,vector_fft_r2c
DRIVER,1747259035343442100,1747259035343449355,7255,cuLaunchKernel
CONCURRENT_KERNEL,1747259035344050827,1747259035344057387,6560,regular_fft
DRIVER,1747259035343450440,1747259035343456729,6289,cuLaunchKernel
CONCURRENT_KERNEL,1747259035344058251,1747259035344062956,4705,vector_fft_r2c
DRIVER,1747259035343457582,1747259035343462920,5338,cuLaunchKernel
CONCURRENT_KERNEL,1747259035344063819,1747259035344070156,6337,regular_fft
DRIVER,1747259035343463312,1747259035343468588,5276,cuLaunchKernel
CONCURRENT_KERNEL,1747259035344070987,1747259035344078059,7072,diffuseProject_k
RUNTIME,1747259035343469626,1747259035343475440,5814,cudaLaunchKernel_v7000
RUNTIME,1747259035343475841,1747259035343475957,116,cudaGetLastError_v3020
CONCURRENT_KERNEL,1747259035344078923,1747259035344085452,6529,regular_fft
DRIVER,1747259035343477092,1747259035343482913,5821,cuLaunchKernel
CONCURRENT_KERNEL,1747259035344086284,1747259035344091308,5024,vector_fft_c2r
DRIVER,1747259035343483478,1747259035343489044,5566,cuLaunchKernel
CONCURRENT_KERNEL,1747259035344092140,1747259035344098444,6304,regular_fft
DRIVER,1747259035343489749,1747259035343494840,5091,cuLaunchKernel
CONCURRENT_KERNEL,1747259035344099340,1747259035344104140,4800,vector_fft_c2r
DRIVER,1747259035343495188,1747259035343511577,16389,cuLaunchKernel
CONCURRENT_KERNEL,1747259035344104908,1747259035344109740,4832,updateVelocity_k
RUNTIME,1747259035343512341,1747259035343518041,5700,cudaLaunchKernel_v7000
RUNTIME,1747259035343518409,1747259035343518519,110,cudaGetLastError_v3020
RUNTIME,1747259035343519155,1747259035343533757,14602,cudaGraphicsMapResources_v3020
RUNTIME,1747259035343534057,1747259035343534176,119,cudaGetLastError_v3020
RUNTIME,1747259035343534642,1747259035343537207,2565,cudaGraphicsResourceGetMappedPointer_v3020
RUNTIME,1747259035343537425,1747259035343537534,109,cudaGetLastError_v3020
CONCURRENT_KERNEL,1747259035360069624,1747259035360088376,18752,advectParticles_k
RUNTIME,1747259035343538077,1747259035343544233,6156,cudaLaunchKernel_v7000
RUNTIME,1747259035343544584,1747259035343544702,118,cudaGetLastError_v3020
RUNTIME,1747259035343545114,1747259035343554888,9774,cudaGraphicsUnmapResources_v3020
RUNTIME,1747259035343555153,1747259035343555275,122,cudaGetLastError_v3020
CONCURRENT_KERNEL,1747259035360715903,1747259035360717823,1920,addForces_k
RUNTIME,1747259035360086574,1747259035360110425,23851,cudaLaunchKernel_v7000
RUNTIME,1747259035360111024,1747259035360111211,187,cudaGetLastError_v3020
RUNTIME,1747259035360115750,1747259035360141544,25794,cudaMemcpy2DToArray_v3020
CONCURRENT_KERNEL,1747259035360730239,1747259035360738047,7808,advectVelocity_k
RUNTIME,1747259035360142367,1747259035360155400,13033,cudaLaunchKernel_v7000
RUNTIME,1747259035360155748,1747259035360155893,145,cudaGetLastError_v3020
CONCURRENT_KERNEL,1747259035360738847,1747259035360743903,5056,vector_fft_r2c
DRIVER,1747259035360158882,1747259035360165949,7067,cuLaunchKernel
CONCURRENT_KERNEL,1747259035360744671,1747259035360751199,6528,regular_fft
DRIVER,1747259035360166930,1747259035360173141,6211,cuLaunchKernel
CONCURRENT_KERNEL,1747259035360752031,1747259035360756799,4768,vector_fft_r2c
DRIVER,1747259035360174046,1747259035360179393,5347,cuLaunchKernel
CONCURRENT_KERNEL,1747259035360757568,1747259035360763903,6335,regular_fft
DRIVER,1747259035360179778,1747259035360184823,5045,cuLaunchKernel
CONCURRENT_KERNEL,1747259035360764704,1747259035360772063,7359,diffuseProject_k
RUNTIME,1747259035360185691,1747259035360191068,5377,cudaLaunchKernel_v7000
RUNTIME,1747259035360191461,1747259035360191660,199,cudaGetLastError_v3020
CONCURRENT_KERNEL,1747259035360772800,1747259035360779296,6496,regular_fft
DRIVER,1747259035360192727,1747259035360197991,5264,cuLaunchKernel
CONCURRENT_KERNEL,1747259035360780159,1747259035360785024,4865,vector_fft_c2r
DRIVER,1747259035360198602,1747259035360204299,5697,cuLaunchKernel
CONCURRENT_KERNEL,1747259035360785856,1747259035360792160,6304,regular_fft
DRIVER,1747259035360204998,1747259035360209879,4881,cuLaunchKernel
CONCURRENT_KERNEL,1747259035360792896,1747259035360797568,4672,vector_fft_c2r
DRIVER,1747259035360210241,1747259035360215246,5005,cuLaunchKernel
CONCURRENT_KERNEL,1747259035360798400,1747259035360803296,4896,updateVelocity_k
RUNTIME,1747259035360215999,1747259035360233202,17203,cudaLaunchKernel_v7000
RUNTIME,1747259035360233548,1747259035360233662,114,cudaGetLastError_v3020
RUNTIME,1747259035360234348,1747259035360247565,13217,cudaGraphicsMapResources_v3020
RUNTIME,1747259035360247846,1747259035360247961,115,cudaGetLastError_v3020
RUNTIME,1747259035360248316,1747259035360250800,2484,cudaGraphicsResourceGetMappedPointer_v3020
RUNTIME,1747259035360251085,1747259035360251194,109,cudaGetLastError_v3020
CONCURRENT_KERNEL,1747259035376730540,1747259035376749580,19040,advectParticles_k
RUNTIME,1747259035360251822,1747259035360257931,6109,cudaLaunchKernel_v7000
RUNTIME,1747259035360258264,1747259035360258374,110,cudaGetLastError_v3020
RUNTIME,1747259035360258777,1747259035360267820,9043,cudaGraphicsUnmapResources_v3020
RUNTIME,1747259035360268067,1747259035360268184,117,cudaGetLastError_v3020
CONCURRENT_KERNEL,1747259035377375635,1747259035377377523,1888,addForces_k
RUNTIME,1747259035376790932,1747259035376816883,25951,cudaLaunchKernel_v7000
RUNTIME,1747259035376817593,1747259035376817843,250,cudaGetLastError_v3020
CONCURRENT_KERNEL,1747259035377378387,1747259035377380083,1696,addForces_k
RUNTIME,1747259035376820704,1747259035376827630,6926,cudaLaunchKernel_v7000
RUNTIME,1747259035376827924,1747259035376828078,154,cudaGetLastError_v3020
RUNTIME,1747259035376832214,1747259035376855896,23682,cudaMemcpy2DToArray_v3020
CONCURRENT_KERNEL,1747259035377392531,1747259035377400403,7872,advectVelocity_k
RUNTIME,1747259035376856707,1747259035376862921,6214,cudaLaunchKernel_v7000
RUNTIME,1747259035376863303,1747259035376863424,121,cudaGetLastError_v3020
CONCURRENT_KERNEL,1747259035377401139,1747259035377406227,5088,vector_fft_r2c
DRIVER,1747259035376866363,1747259035376873068,6705,cuLaunchKernel
CONCURRENT_KERNEL,1747259035377406995,1747259035377413523,6528,regular_fft
DRIVER,1747259035376874096,1747259035376879757,5661,cuLaunchKernel
CONCURRENT_KERNEL,1747259035377414387,1747259035377419123,4736,vector_fft_r2c
DRIVER,1747259035376880709,1747259035376885978,5269,cuLaunchKernel
CONCURRENT_KERNEL,1747259035377419923,1747259035377426259,6336,regular_fft
DRIVER,1747259035376886357,1747259035376891405,5048,cuLaunchKernel
CONCURRENT_KERNEL,1747259035377427123,1747259035377434163,7040,diffuseProject_k
RUNTIME,1747259035376892457,1747259035376898050,5593,cudaLaunchKernel_v7000
RUNTIME,1747259035376898383,1747259035376898505,122,cudaGetLastError_v3020
CONCURRENT_KERNEL,1747259035377434899,1747259035377441459,6560,regular_fft
DRIVER,1747259035376899562,1747259035376904889,5327,cuLaunchKernel
CONCURRENT_KERNEL,1747259035377442291,1747259035377447252,4961,vector_fft_c2r
DRIVER,1747259035376905340,1747259035376910756,5416,cuLaunchKernel
CONCURRENT_KERNEL,1747259035377448148,1747259035377454420,6272,regular_fft
DRIVER,1747259035376911492,1747259035376916576,5084,cuLaunchKernel
CONCURRENT_KERNEL,1747259035377455155,1747259035377459859,4704,vector_fft_c2r
DRIVER,1747259035376916928,1747259035376921991,5063,cuLaunchKernel
CONCURRENT_KERNEL,1747259035377460692,1747259035377465556,4864,updateVelocity_k
RUNTIME,1747259035376922782,1747259035376928720,5938,cudaLaunchKernel_v7000
RUNTIME,1747259035376929059,1747259035376929178,119,cudaGetLastError_v3020
RUNTIME,1747259035376929845,1747259035376942498,12653,cudaGraphicsMapResources_v3020
RUNTIME,1747259035376942780,1747259035376942897,117,cudaGetLastError_v3020
RUNTIME,1747259035376943256,1747259035376945431,2175,cudaGraphicsResourceGetMappedPointer_v3020
RUNTIME,1747259035376945710,1747259035376945819,109,cudaGetLastError_v3020
CONCURRENT_KERNEL,1747259035393446144,1747259035393465088,18944,advectParticles_k
RUNTIME,1747259035376946339,1747259035376963427,17088,cudaLaunchKernel_v7000
RUNTIME,1747259035376963809,1747259035376963920,111,cudaGetLastError_v3020
RUNTIME,1747259035376964299,1747259035376973593,9294,cudaGraphicsUnmapResources_v3020
RUNTIME,1747259035376973848,1747259035376973958,110,cudaGetLastError_v3020
CONCURRENT_KERNEL,1747259035394093319,1747259035394095207,1888,addForces_k
RUNTIME,1747259035393511397,1747259035393545349,33952,cudaLaunchKernel_v7000
RUNTIME,1747259035393546174,1747259035393546539,365,cudaGetLastError_v3020
CONCURRENT_KERNEL,1747259035394095943,1747259035394097799,1856,addForces_k
RUNTIME,1747259035393549441,1747259035393556517,7076,cudaLaunchKernel_v7000
RUNTIME,1747259035393556810,1747259035393556966,156,cudaGetLastError_v3020
RUNTIME,1747259035393561242,1747259035393586056,24814,cudaMemcpy2DToArray_v3020
CONCURRENT_KERNEL,1747259035394113063,1747259035394121031,7968,advectVelocity_k
RUNTIME,1747259035393586824,1747259035393593180,6356,cudaLaunchKernel_v7000
RUNTIME,1747259035393593553,1747259035393593709,156,cudaGetLastError_v3020
CONCURRENT_KERNEL,1747259035394121799,1747259035394126920,5121,vector_fft_r2c
DRIVER,1747259035393597485,1747259035393605060,7575,cuLaunchKernel
CONCURRENT_KERNEL,1747259035394127655,1747259035394134247,6592,regular_fft
DRIVER,1747259035393606511,1747259035393612710,6199,cuLaunchKernel
CONCURRENT_KERNEL,1747259035394134984,1747259035394139720,4736,vector_fft_r2c
DRIVER,1747259035393613787,1747259035393619360,5573,cuLaunchKernel
CONCURRENT_KERNEL,1747259035394140487,1747259035394146792,6305,regular_fft
DRIVER,1747259035393619748,1747259035393624795,5047,cuLaunchKernel
CONCURRENT_KERNEL,1747259035394147655,1747259035394154888,7233,diffuseProject_k
RUNTIME,1747259035393625897,1747259035393631603,5706,cudaLaunchKernel_v7000
RUNTIME,1747259035393632036,1747259035393632152,116,cudaGetLastError_v3020
CONCURRENT_KERNEL,1747259035394155719,1747259035394162247,6528,regular_fft
DRIVER,1747259035393633400,1747259035393650162,16762,cuLaunchKernel
CONCURRENT_KERNEL,1747259035394163080,1747259035394167944,4864,vector_fft_c2r
DRIVER,1747259035393650762,1747259035393656871,6109,cuLaunchKernel
CONCURRENT_KERNEL,1747259035394168744,1747259035394175080,6336,regular_fft
DRIVER,1747259035393657769,1747259035393662755,4986,cuLaunchKernel
CONCURRENT_KERNEL,1747259035394175976,1747259035394180680,4704,vector_fft_c2r
DRIVER,1747259035393663116,1747259035393668140,5024,cuLaunchKernel
CONCURRENT_KERNEL,1747259035394181480,1747259035394186344,4864,updateVelocity_k
RUNTIME,1747259035393668899,1747259035393674950,6051,cudaLaunchKernel_v7000
RUNTIME,1747259035393675297,1747259035393675410,113,cudaGetLastError_v3020
RUNTIME,1747259035393676176,1747259035393690241,14065,cudaGraphicsMapResources_v3020
RUNTIME,1747259035393690562,1747259035393690679,117,cudaGetLastError_v3020
RUNTIME,1747259035393691024,1747259035393693582,2558,cudaGraphicsResourceGetMappedPointer_v3020
RUNTIME,1747259035393693860,1747259035393693967,107,cudaGetLastError_v3020
CONCURRENT_KERNEL,1747259035410100819,1747259035410119604,18785,advectParticles_k
RUNTIME,1747259035393694475,1747259035393700526,6051,cudaLaunchKernel_v7000
RUNTIME,1747259035393700924,1747259035393701035,111,cudaGetLastError_v3020
RUNTIME,1747259035393701401,1747259035393710820,9419,cudaGraphicsUnmapResources_v3020
RUNTIME,1747259035393711090,1747259035393711210,120,cudaGetLastError_v3020
RUNTIME,1747259035410372120,1747259035410435519,63399,cudaMemcpy2DToArray_v3020
CONCURRENT_KERNEL,1747259035410764251,1747259035410772283,8032,advectVelocity_k
RUNTIME,1747259035410438212,1747259035410456623,18411,cudaLaunchKernel_v7000
RUNTIME,1747259035410457400,1747259035410457854,454,cudaGetLastError_v3020
CONCURRENT_KERNEL,1747259035410773019,1747259035410778139,5120,vector_fft_r2c
